year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af,,,,,,,,,
2020,2010,R_CARMEL,1806011PD,2593.758724,87,1598,0,,2020R_CARMEL1806011PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,GW1807-4-11.03,1807159PD,2592.108727,579,181.75,0,,2015GW1807-4-11.031807159PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1806047PD,1806047E,2587.04,163.1,0,0,,20151806047PD1806047E,FALSE,TRUE,TRUE,TRUE,109%,,
2020,2010,1807267PD,1807267E,2586.48,163.1,0,0,,20201807267PD1807267E,FALSE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1806-3-04,GW1806-3-04.04,2585,0,0,0,,2020GW1806-3-04GW1806-3-04.04,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1806-3-04.04,1806073PD,2585,471,26,0,,2020GW1806-3-04.041806073PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1806073PD,1806073E,2585,163.1,0,0,,20201806073PD1806073E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807283PD,1807283E,2583,163.1,0,0,,20251807283PD1807283E,FALSE,TRUE,TRUE,TRUE,101%,,
2025,2010,1807375REC,1807375NPD,2582,0,236,0,,20251807375REC1807375NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807375REC,1807375NPD,2582,0,236,0,,20301807375REC1807375NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807375REC,1807375NPD,2582,0,236,0,,20351807375REC1807375NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807375NPD,1807375E,2582,195.72,0,0,,20251807375NPD1807375E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807375NPD,1807375E,2582,195.72,0,0,,20301807375NPD1807375E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807375NPD,1807375E,2582,195.72,0,0,,20351807375NPD1807375E,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1801027PD,1801021PD,2580.283779,25,0,0,,20151801027PD1801021PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW1802099,1802099PD,2579.921197,191,26,0,,2030GW18020991802099PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SW1809025,1809025PD,2579.059536,87,224,0,,2035SW18090251809025PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1801027PD,1805091PD,2576,25,0,0,,20301801027PD1805091PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,GW1810-7-62,1810035PD,2572,476,26,0,,2010GW1810-7-621810035PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1810021IMP,1810023PD,2571.731496,25,224,0,,20101810021IMP1810023PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1801-1-55,GW1801-1-55.01,2571.44139,0,0,0,,2035GW1801-1-55GW1801-1-55.01,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,R_RUSSIAN,SW1801031,2570.478964,0,0,0,,2025R_RUSSIANSW1801031,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1801031,1801031PD,2570.478964,87,224,0,,2025SW18010311801031PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1805033PD,1805033E,2570.1,318.2,0,0,,20201805033PD1805033E,FALSE,TRUE,TRUE,TRUE,100%,,
2010,2010,SW1805SWP05a,1805007PD,2567.055118,329.76,224,0,,2010SW1805SWP05a1805007PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,GW1805-2-35,1805027PD,2566.868702,352,26,0,,2015GW1805-2-351805027PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807195PD,1807195E,2563.2,163.1,0,0,,20251807195PD1807195E,FALSE,TRUE,TRUE,TRUE,101%,,
2020,2010,1805091PD,1805091E,2562.74,318.2,0,0,,20201805091PD1805091E,FALSE,TRUE,TRUE,TRUE,101%,,
2030,2010,1807283PD,1807283E,2560,163.1,0,0,,20301807283PD1807283E,FALSE,TRUE,TRUE,TRUE,102%,,
2010,2010,1810035PD,1810035E,2558.75,17.6,0,0,,20101810035PD1810035E,FALSE,TRUE,TRUE,TRUE,101%,,
2010,2010,GW1807063,1807163BDSL,2557.818077,579,0,0,,2010GW18070631807163BDSL,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807163BDSL,1807063PD,2557.818077,0,758,0,,20101807163BDSL1807063PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1805SWP05a,1805007PD,2557.168423,329.76,224,0,,2025SW1805SWP05a1805007PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,WWT1805083,1805085REC,2556,108,0,0,,2015WWT18050831805085REC,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1805085REC,1805085NPD,2556,0,236,0,,20151805085REC1805085NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1805085NPD,1805085E,2556,381.84,0,0,,20151805085NPD1805085E,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807137PD,1807137E,2555.5,163.1,0,0,,20101807137PD1807137E,FALSE,TRUE,TRUE,TRUE,101%,,
2025,2010,GW1802099,1802099PD,2552.353852,191,26,0,,2025GW18020991802099PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807309PD,1807283PD,2548,25,0,0,,20101807309PD1807283PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1810023PD,1810023E,2547.241738,17.6,0,0,,20101810023PD1810023E,FALSE,TRUE,TRUE,TRUE,101%,,
2030,2010,GW1807-4-06,1807045PD,2543.514868,638.3475,181.75,0,,2030GW1807-4-061807045PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1807-4-06,1807045PD,2543.514868,654.3061875,181.75,0,,2035GW1807-4-061807045PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807283PD,1807283E,2542,163.1,0,0,,20201807283PD1807283E,FALSE,TRUE,TRUE,TRUE,102%,,
2025,2010,1808003PD,1808003E,2540.34,17.6,0,0,,20251808003PD1808003E,FALSE,TRUE,TRUE,TRUE,101%,,
2035,2010,SW1802067a,1802067PD,2539.160709,87,224,0,,2035SW1802067a1802067PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,GW1807-4-11.04,1807129PD,2538.726694,608,26,0,,2010GW1807-4-11.041807129PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807055PD,1807253PD,2537.438746,25,0,0,,20251807055PD1807253PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1802011PD,1802011E,2536.8,202,0,0,,20101802011PD1802011E,FALSE,TRUE,TRUE,TRUE,101%,,
2020,2010,SW1805SWP05a,1805007PD,2523.925234,329.76,224,0,,2020SW1805SWP05a1805007PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,RES1806063,1806063PD,2522.708397,87,224,0,,2035RES18060631806063PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807161BDSL,1807063PD,2518.245645,25,758,0,,20101807161BDSL1807063PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1806055PD,1806077PD,2517.248477,25,0,0,,20151806055PD1806077PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1802099,1802099PD,2514.458353,191,26,0,,2020GW18020991802099PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,GW-7,GW1810-7-22,2514,0,0,0,,2015GW-7GW1810-7-22,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW-7,GW1810-7-22,2514,0,0,0,,2020GW-7GW1810-7-22,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW-7,GW1810-7-22,2514,0,0,0,,2025GW-7GW1810-7-22,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW-7,GW1810-7-22,2514,0,0,0,,2030GW-7GW1810-7-22,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW-7,GW1810-7-22,2514,0,0,0,,2035GW-7GW1810-7-22,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,GW1810-7-22,1810001PD,2514,476,26,0,,2015GW1810-7-221810001PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1810-7-22,1810001PD,2514,476,26,0,,2020GW1810-7-221810001PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW1810-7-22,1810001PD,2514,476,26,0,,2025GW1810-7-221810001PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW1810-7-22,1810001PD,2514,476,26,0,,2030GW1810-7-221810001PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1810-7-22,1810001PD,2514,476,26,0,,2035GW1810-7-221810001PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1810011PD,1810011E,2512,17.6,0,0,,20201810011PD1810011E,FALSE,TRUE,TRUE,TRUE,121%,,
2010,2010,CVP_Flsm,1802031PD,2509.175473,0,224,0,,2010CVP_Flsm1802031PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW1805SWP05c,1805005PD,2508.876447,480.7023396,224,0,,2015SW1805SWP05c1805005PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807351GW,1807351PD,2507.647059,0,181.75,0,,20101807351GW1807351PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1802041,1802041PD,2505,87,224,0,,2030SW18020411802041PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SW1802041,1802041PD,2505,87,224,0,,2035SW18020411802041PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1807239,1807239REC,2505,108,0,0,,2025WWT18072391807239REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807239REC,1807239NPD,2505,0,236,0,,20251807239REC1807239NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807239NPD,1807239E,2505,195.72,0,0,,20251807239NPD1807239E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807351PD,1807351E,2503,163.1,0,0,,20201807351PD1807351E,FALSE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807283PD,1807283E,2501,163.1,0,0,,20151807283PD1807283E,FALSE,TRUE,TRUE,TRUE,102%,,
2010,2010,1807283PD,1807283E,2501,163.1,0,0,,20101807283PD1807283E,FALSE,TRUE,TRUE,TRUE,102%,,
2015,2010,1807246GW,1807169PD,2500,0,26,0,,20151807246GW1807169PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807246GW,1807169PD,2500,0,26,0,,20201807246GW1807169PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807246GW,1807169PD,2500,0,26,0,,20251807246GW1807169PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807246GW,1807169PD,2500,0,26,0,,20301807246GW1807169PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807246GW,1807169PD,2500,0,26,0,,20351807246GW1807169PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1809027,1809027REC,2500,108,0,0,,2025WWT18090271809027REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1809027REC,1809027NPD,2500,0,236,0,,20251809027REC1809027NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1809027NPD,1809027E,2500,195.72,0,0,,20251809027NPD1809027E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SW1807265,1807265PD,2500,87,224,0,,2035SW18072651807265PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1809-6-44,1809031PD,2500,362,181.75,0,,2035GW1809-6-441809031PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,WWT1807317,1807317REC,2500,108,0,0,,2020WWT18073171807317REC,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807317REC,1807317NPD,2500,0,236,0,,20201807317REC1807317NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807317NPD,1807317E,2500,195.72,0,0,,20201807317NPD1807317E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807229PD,1807329PD,2500,25,0,0,,20251807229PD1807329PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1802059REC,1802059NPD,2500,0,236,0,,20101802059REC1802059NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1802059REC,1802059NPD,2500,0,236,0,,20151802059REC1802059NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1802059REC,1802059NPD,2500,0,236,0,,20201802059REC1802059NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1802059REC,1802059NPD,2500,0,236,0,,20251802059REC1802059NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1802059REC,1802059NPD,2500,0,236,0,,20301802059REC1802059NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1802059NPD,1802059E,2500,21.12,0,0,,20101802059NPD1802059E,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1802059NPD,1802059E,2500,21.12,0,0,,20151802059NPD1802059E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1802059NPD,1802059E,2500,21.12,0,0,,20201802059NPD1802059E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1802059NPD,1802059E,2500,21.12,0,0,,20251802059NPD1802059E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1802059NPD,1802059E,2500,21.12,0,0,,20301802059NPD1802059E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1807087a,1807087BDSL,2497.38434,579,0,0,,2035GW1807087a1807087BDSL,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1806017IMP,1806023PD,2497.311272,0,224,0,,20251806017IMP1806023PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,WWT1807241,1807241REC,2497,108,0,0,,2010WWT18072411807241REC,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807241REC,1807241NPD,2497,0,236,0,,20101807241REC1807241NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807241NPD,1807241E,2497,195.72,0,0,,20101807241NPD1807241E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807283PD,1807283E,2496,163.1,0,0,,20351807283PD1807283E,FALSE,TRUE,TRUE,TRUE,100%,,
2020,2010,RES1807163,1807163SW,2493.44313,87,0,0,,2020RES18071631807163SW,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW1805081PEN,1805059PD,2492.030446,25,26,0,,2015SW1805081PEN1805059PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807195PD,1807195E,2488.06,163.1,0,0,,20201807195PD1807195E,FALSE,TRUE,TRUE,TRUE,101%,,
2035,2010,1805023PD,1805023E,2487.71,318.2,0,0,,20351805023PD1805023E,FALSE,TRUE,TRUE,TRUE,101%,,
2025,2010,GW1807-4-06,1807045PD,2487.420174,623.14875,181.75,0,,2025GW1807-4-061807045PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1801027PD,1805091PD,2485,25,0,0,,20251801027PD1805091PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807229PD,1807179PD,2484.521684,25,0,0,,20351807229PD1807179PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1805025PD,1805039PD,2484.324873,25,0,0,,20151805025PD1805039PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1802041PD,1802041E,2484.27,17.6,0,0,,20301802041PD1802041E,FALSE,TRUE,TRUE,TRUE,101%,,
2035,2010,1802041PD,1802041E,2484.27,17.6,0,0,,20351802041PD1802041E,FALSE,TRUE,TRUE,TRUE,101%,,
2025,2010,1807131PD,1807131E,2482.98,90,0,0,,20251807131PD1807131E,FALSE,TRUE,TRUE,TRUE,101%,,
2030,2010,1807351PD,1807351E,2480.32,163.1,0,0,,20301807351PD1807351E,FALSE,TRUE,TRUE,TRUE,101%,,
2035,2010,1807351PD,1807351E,2480.32,163.1,0,0,,20351807351PD1807351E,FALSE,TRUE,TRUE,TRUE,101%,,
2025,2010,GW1802-5-21,GW1802-5-21.62,2477.13395,0,0,0,,2025GW1802-5-21GW1802-5-21.62,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW1802-5-21.62,1802105PD,2477.13395,191,26,0,,2025GW1802-5-21.621802105PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1807265,1807265PD,2476.055965,87,224,0,,2030SW18072651807265PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807351PD,1807351E,2475.54,163.1,0,0,,20251807351PD1807351E,FALSE,TRUE,TRUE,TRUE,101%,,
2015,2010,GW1809-6-44,1809033PD,2475.238095,362,181.75,0,,2015GW1809-6-441809033PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW1807-8-02.01,1807165PD,2472.219979,579,71.95789282,0,,2025GW1807-8-02.011807165PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807229PD,1807179PD,2470.267756,25,0,0,,20301807229PD1807179PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807089PD,1807089E,2466.88,163.1,0,0,,20251807089PD1807089E,FALSE,TRUE,TRUE,TRUE,101%,,
2015,2010,1805081NPD,1805081E,2464,322.5390909,0,0,,20151805081NPD1805081E,FALSE,FALSE,TRUE,TRUE,234%,,
2010,2010,GW1807-4-04.03,1805081NPD,2464,579,181.75,0,,2010GW1807-4-04.031805081NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW1807265,1807265PD,2462.642799,87,224,0,,2015SW18072651807265PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1806011GW,1806011PD,2462.380542,0,129.5783931,0,,20201806011GW1806011PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807089PD,1807089E,2458.2,163.1,0,0,,20201807089PD1807089E,FALSE,TRUE,TRUE,TRUE,101%,,
2030,2010,SW1802067a,1802067PD,2455.306823,87,224,0,,2030SW1802067a1802067PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807229PD,1807179PD,2454.15462,25,0,0,,20251807229PD1807179PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW1802043,1802043PD,2454.081493,87,224,0,,2015SW18020431802043PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1807-4-09,1807398BDSL,2454.000834,579,0,0,,2035GW1807-4-091807398BDSL,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807398BDSL,1807398PD,2454.000834,0,758,0,,20351807398BDSL1807398PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1806015PD,1806015E,2452.5,163.1,0,0,,20351806015PD1806015E,FALSE,TRUE,TRUE,TRUE,100%,,
2015,2010,1805033PD,1805033E,2450.56,318.2,0,0,,20151805033PD1805033E,FALSE,TRUE,TRUE,TRUE,100%,,
2035,2010,WWT1807387c,1807387REC,2450,108,0,0,,2035WWT1807387c1807387REC,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1809025,1809025PD,2449.109589,87,224,0,,2030SW18090251809025PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1805091PD,1805091E,2448.7,318.2,0,0,,20151805091PD1805091E,FALSE,TRUE,TRUE,TRUE,101%,,
2020,2010,R_RUSSIAN,SW1801031,2446.354369,0,0,0,,2020R_RUSSIANSW1801031,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,SW1801031,1801031PD,2446.354369,87,224,0,,2020SW18010311801031PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807089PD,1807089E,2446.05,163.1,0,0,,20301807089PD1807089E,FALSE,TRUE,TRUE,TRUE,103%,,
2010,2010,GW1802-5-21.64,1802077PD,2445,191,181.75,0,,2010GW1802-5-21.641802077PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,UNS1802105,1802105PD,2444.258402,87,224,0,,2010UNS18021051802105PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807089PD,1807089E,2443.14,163.1,0,0,,20351807089PD1807089E,FALSE,TRUE,TRUE,TRUE,104%,,
2015,2010,WWT1802069b,1802069REC,2443,108,0,0,,2015WWT1802069b1802069REC,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,WWT1802069b,1802069REC,2443,108,0,0,,2020WWT1802069b1802069REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1802069b,1802069REC,2443,108,0,0,,2025WWT1802069b1802069REC,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,WWT1802069b,1802069REC,2443,108,0,0,,2030WWT1802069b1802069REC,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,WWT1802069b,1802069REC,2443,108,0,0,,2035WWT1802069b1802069REC,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1802069REC,1802069NPD,2443,0,236,0,,20151802069REC1802069NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1802069REC,1802069NPD,2443,0,236,0,,20201802069REC1802069NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1802069REC,1802069NPD,2443,0,236,0,,20251802069REC1802069NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1802069REC,1802069NPD,2443,0,236,0,,20301802069REC1802069NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1802069REC,1802069NPD,2443,0,236,0,,20351802069REC1802069NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1802069NPD,1802069E,2443,21.12,0,0,,20151802069NPD1802069E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1802069NPD,1802069E,2443,21.12,0,0,,20201802069NPD1802069E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1802069NPD,1802069E,2443,21.12,0,0,,20251802069NPD1802069E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1802069NPD,1802069E,2443,21.12,0,0,,20301802069NPD1802069E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1802069NPD,1802069E,2443,21.12,0,0,,20351802069NPD1802069E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807163SW,1807163E,2440,163.1,0,0,,20201807163SW1807163E,FALSE,TRUE,TRUE,TRUE,102%,,
2015,2010,1807237PD,1807237E,2438,163.1,0,0,,20151807237PD1807237E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW1807-4-09,1807398BDSL,2436.407172,579,0,0,,2030GW1807-4-091807398BDSL,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807398BDSL,1807398PD,2436.407172,0,758,0,,20301807398BDSL1807398PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,RES1806063,1806063PD,2436.36359,87,224,0,,2025RES18060631806063PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807195PD,1807195E,2435.76,163.1,0,0,,20151807195PD1807195E,FALSE,TRUE,TRUE,TRUE,101%,,
2020,2010,1807229PD,1807179PD,2434.323067,25,0,0,,20201807229PD1807179PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1806-3-04,GW1806-3-04.05,2432,0,0,0,,2035GW1806-3-04GW1806-3-04.05,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1806-3-04.05,1806007PD,2432,368,181.75,0,,2035GW1806-3-04.051806007PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807089PD,1807089E,2431.44,163.1,0,0,,20151807089PD1807089E,FALSE,TRUE,TRUE,TRUE,100%,,
2020,2010,1806055PD,1806077PD,2430.98551,25,0,0,,20201806055PD1806077PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1807095,1807095REC,2430,108,0,0,,2025WWT18070951807095REC,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,WWT1807095,1807095REC,2430,108,0,0,,2030WWT18070951807095REC,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,WWT1807095,1807095REC,2430,108,0,0,,2035WWT18070951807095REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807095REC,1807095NPD,2430,0,236,0,,20251807095REC1807095NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807095REC,1807095NPD,2430,0,236,0,,20301807095REC1807095NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807095REC,1807095NPD,2430,0,236,0,,20351807095REC1807095NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,RES1806063,1806063PD,2429.877664,87,224,0,,2015RES18060631806063PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807246GW,1807163NPD,2429.86033,0,0,0,,20201807246GW1807163NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807229PD,1807021PD,2429,25,0,0,,20151807229PD1807021PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807375PD,1807265PD,2428.515691,25,0,0,,20301807375PD1807265PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,RES1806063,1806063PD,2428.498886,87,224,0,,2020RES18060631806063PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW-1,GW1801-1-01,2427,0,0,0,,2035GW-1GW1801-1-01,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1801-1-01,1801007PD,2427,178,26,0,,2035GW1801-1-011801007PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1807265,1807265PD,2426.690198,87,224,0,,2025SW18072651807265PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807055PD,1807253PD,2424.925685,25,0,0,,20201807055PD1807253PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1806007PD,1806007E,2421.69,163.1,0,0,,20351806007PD1806007E,FALSE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807267PD,1807267E,2420.68,163.1,0,0,,20151807267PD1807267E,FALSE,TRUE,TRUE,TRUE,101%,,
2030,2010,GW-1,GW1801-1-01,2420.624556,0,0,0,,2030GW-1GW1801-1-01,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW1801-1-01,1801007PD,2420.624556,178,26,0,,2030GW1801-1-011801007PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,RES1806063,1806063PD,2419.917852,87,224,0,,2030RES18060631806063PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1802077PD,1802077E,2419.91,17.6,0,0,,20101802077PD1802077E,FALSE,TRUE,TRUE,TRUE,101%,,
2030,2010,GW1809-6-44,1809031PD,2419.354839,362,181.75,0,,2030GW1809-6-441809031PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,GW1802-5-21.66,1802079PD,2419,191,26,0,,2010GW1802-5-21.661802079PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1802079PD,1802079E,2419,17.6,0,0,,20101802079PD1802079E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1801007PD,1801007E,2418.24,163.1,0,0,,20301801007PD1801007E,FALSE,TRUE,TRUE,TRUE,100%,,
2035,2010,1801007PD,1801007E,2418.24,163.1,0,0,,20351801007PD1801007E,FALSE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW1807-4-09,1807398BDSL,2417.09843,579,0,0,,2025GW1807-4-091807398BDSL,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807398BDSL,1807398PD,2417.09843,0,758,0,,20251807398BDSL1807398PD,TRUE,TRUE,TRUE,TRUE,100%,,
